date,open,high,low,close,volume_shares,value_twd,transactions,limit_up,limit_down,foreign_net_shares,trust_net_shares,dealer_net_shares,margin_balance_shares,short_balance_shares,daytrade_ratio,source,fetched_at
2018-03-26,12.3,12.55,12.15,12.45,1051293,12999320,416,,,12000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-03-27,12.6,12.65,12.25,12.35,1336933,16552899,549,,,57000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-03-28,12.35,12.35,12.1,12.2,982095,11989486,446,,,-14000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-03-29,12.2,12.25,12.0,12.0,1288503,15551986,484,,,26000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-03-30,12.2,12.25,11.85,11.95,1347771,16197547,536,,,-22000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-03-31,11.95,12.0,11.75,11.75,1022000,12101900,409,,,,,,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-04-02,11.75,11.95,11.75,11.9,722434,8571411,303,,,157000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-04-03,11.75,11.95,11.75,11.95,785116,9284729,343,,,-1000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-04-09,11.95,11.95,11.75,11.8,579867,6852446,319,,,-18000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-04-10,11.75,11.9,11.6,11.8,1343027,15744952,425,,,-52000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-04-11,11.9,11.9,11.7,11.75,569505,6702908,330,,,10000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-04-12,11.7,11.95,11.7,11.9,957386,11314226,357,,,37000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-04-13,12.0,12.15,11.95,12.05,1076715,12963180,388,,,20000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-04-16,12.05,12.1,11.75,11.8,624661,7416224,279,,,-90000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-04-17,11.8,12.0,11.4,11.4,1126712,13071764,461,,,-141000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-04-18,11.55,11.7,11.4,11.65,951459,10958241,380,,,1000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-04-19,11.65,11.7,11.55,11.65,527307,6143208,244,,,64000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-04-20,11.65,11.65,11.45,11.5,659239,7581521,259,,,-5000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-04-23,11.45,11.45,11.05,11.15,1318776,14766007,514,,,-79000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-04-24,11.15,11.3,10.9,11.0,861658,9489614,339,,,-130000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-04-25,10.9,10.9,10.7,10.85,636809,6890567,263,,,4000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-04-26,10.85,11.3,10.75,10.75,1020304,11192041,370,,,-66000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-04-27,11.0,11.0,10.75,10.75,457207,4933364,194,,,-7000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-04-30,10.7,10.9,10.7,10.9,276102,2985657,137,,,43000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-05-02,10.95,10.95,10.8,10.85,274732,2984382,142,,,29000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-05-03,10.95,10.95,10.7,10.75,428182,4594293,171,,,6000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-05-04,10.8,10.9,10.75,10.75,335715,3625696,140,,,-5000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-05-07,10.9,10.9,10.7,10.75,602705,6484050,187,,,7000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-05-08,10.75,10.85,10.65,10.85,584972,6278692,217,,,60000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-05-09,10.85,11.55,10.85,11.55,1682567,18891692,647,,,10000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-05-10,11.45,11.75,11.25,11.6,1560486,17982336,605,,,-5000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-05-11,11.75,11.75,11.3,11.5,1422533,16443919,565,,,7000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-05-14,11.6,11.6,11.4,11.4,662371,7623775,284,,,-43000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-05-15,11.4,11.7,11.3,11.55,1232502,14195120,371,,,-51000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-05-16,11.7,11.85,11.65,11.8,2274419,26755949,931,,,-60000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-05-17,11.8,11.85,11.6,11.6,791450,9266573,323,,,-38000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-05-18,11.6,11.65,11.45,11.5,361974,4175247,175,,,-17000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-05-21,11.6,11.75,11.5,11.6,937202,10938721,341,,,226000.0,0.0,10000.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-05-22,11.7,12.7,11.7,12.65,3896101,47896256,1457,,,530000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-05-23,12.4,12.5,12.05,12.3,2522825,30996862,866,,,-541000.0,0.0,-2000.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-05-24,12.4,12.4,12.1,12.2,1064109,12966565,416,,,57000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-05-25,12.6,13.4,12.5,13.05,6327154,82397684,2241,,,815000.0,0.0,-8000.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-05-28,13.0,14.35,12.85,14.3,9465562,128625722,3041,,,-309000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-05-29,14.8,15.7,14.55,15.7,23599956,361881575,7636,,,-48000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-05-30,15.0,15.9,14.75,15.35,11246465,170501276,3965,,,-46000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-05-31,15.45,15.45,14.7,14.7,7855808,117650442,3070,,,-470000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-06-01,14.65,14.85,14.0,14.3,5280279,75977323,2051,,,66000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-06-04,14.9,15.1,14.65,14.7,4107253,60980162,1475,,,-9000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-06-05,14.75,14.9,14.35,14.7,2919529,42534317,1066,,,29000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-06-06,14.8,15.15,14.8,15.1,4953946,74114740,1544,,,-13000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-06-07,15.0,15.05,14.7,14.8,3706459,55161339,1207,,,3000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-06-08,14.85,14.9,14.55,14.6,1614787,23673010,648,,,-3000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-06-11,14.5,14.5,14.0,14.1,2959867,41861988,1135,,,199000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-06-12,14.2,14.65,14.15,14.2,1896105,27228476,832,,,-11000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-06-13,14.3,14.45,14.0,14.0,1699142,24071288,674,,,19000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-06-14,14.15,14.35,14.1,14.15,1251895,17783970,552,,,190000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-06-15,14.4,14.85,14.3,14.8,3329185,48682858,1283,,,25000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-06-19,14.8,14.8,14.25,14.3,1878045,27216237,741,,,-103000.0,0.0,7000.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-06-20,14.3,14.35,13.4,13.6,3286096,44847351,1324,,,-17000.0,0.0,-7000.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-06-21,13.5,13.9,13.5,13.6,1371132,18801390,515,,,89000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-06-22,13.6,13.75,13.4,13.45,1120158,15191072,419,,,16000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-06-25,13.5,13.55,13.0,13.1,1204308,15899380,521,,,52000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-06-26,12.9,13.05,12.6,13.05,1677645,21503285,569,,,252000.0,0.0,3000.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-06-27,13.1,13.4,13.1,13.15,1000408,13239643,412,,,-58000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-06-28,13.1,13.25,13.05,13.1,689524,9064386,262,,,-30000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-06-29,13.25,13.4,13.0,13.15,739140,9721972,315,,,-12000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-07-02,13.35,13.55,13.15,13.2,801165,10679188,349,,,46000.0,0.0,-3000.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-07-03,13.25,13.25,12.9,12.9,858107,11227817,359,,,9000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-07-04,12.9,12.95,12.5,12.65,1120042,14216227,462,,,14000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-07-05,12.6,12.75,12.3,12.35,743359,9280710,305,,,-2000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-07-06,12.4,12.6,11.8,12.3,1222661,14741026,476,,,71000.0,0.0,9000.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-07-09,12.35,12.45,12.1,12.45,545228,6669882,257,,,2000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-07-10,12.3,12.4,12.2,12.2,490760,6036818,227,,,56000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-07-11,12.3,12.4,12.2,12.2,427068,5240818,183,,,33000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-07-12,12.25,12.45,12.1,12.25,651059,7943565,302,,,-32000.0,0.0,-3000.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-07-13,12.35,13.45,12.3,13.45,1825226,23492279,750,,,136000.0,0.0,-6000.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-07-16,14.25,14.75,14.2,14.6,8345706,121546929,2969,,,-524000.0,0.0,69000.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-07-17,14.2,14.6,14.0,14.0,2875644,40811496,1136,,,-14000.0,0.0,-65000.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-07-18,13.9,14.3,13.9,14.05,1548971,21824886,626,,,-47000.0,0.0,-4000.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-07-19,14.3,14.3,13.85,13.9,1275356,17854171,543,,,-50000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-07-20,14.0,14.25,13.7,13.8,1524262,21292949,579,,,-60000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-07-23,13.8,13.9,13.4,13.45,1073704,14562666,472,,,-23000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-07-24,13.45,13.9,13.3,13.85,574982,7814798,289,,,176000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-07-25,13.65,14.0,13.65,13.95,918028,12673234,300,,,-52000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-07-26,14.0,14.05,13.6,13.6,630887,8698458,352,,,-128000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-07-27,13.85,13.85,13.55,13.7,676759,9277519,316,,,9000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-07-30,13.65,13.65,13.25,13.3,721662,9677785,405,,,-42000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-07-31,13.3,13.5,13.2,13.25,644140,8583203,270,,,14000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-08-01,13.45,14.45,13.3,14.35,2712848,37945418,975,,,374000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-08-02,14.5,14.55,13.9,13.9,3427598,48692989,1324,,,-719000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-08-03,13.95,14.0,13.65,13.8,874336,12089699,410,,,1000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-08-06,13.9,14.1,13.75,13.85,612414,8478761,262,,,1000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-08-07,13.85,14.1,13.8,13.9,1129406,15776649,363,,,-3000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-08-08,13.95,14.0,13.6,13.6,951515,13068598,412,,,,,,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-08-09,13.65,14.1,13.5,13.65,890852,12320885,420,,,7000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-08-10,13.5,13.5,12.85,12.9,2236297,29466421,982,,,-12000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-08-13,12.9,12.9,12.0,12.3,2412971,29579992,818,,,60000.0,0.0,20000.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-08-14,12.35,12.65,12.1,12.55,1236435,15266202,439,,,127000.0,0.0,-20000.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-08-15,12.55,12.55,12.1,12.3,1399004,17215598,409,,,-187000.0,0.0,10000.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-08-16,12.1,12.5,12.1,12.5,627809,7753461,256,,,67000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-08-17,12.5,12.5,12.25,12.25,690316,8533118,237,,,-67000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-08-20,12.25,12.5,12.2,12.25,792582,9740235,244,,,0.0,0.0,1000.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-08-21,12.35,12.45,12.2,12.3,411875,5084121,185,,,126000.0,0.0,-11000.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-08-22,12.35,12.45,12.25,12.3,406600,5009928,169,,,-6000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-08-23,12.35,12.4,12.25,12.3,392776,4834040,182,,,-5000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-08-24,12.3,12.4,12.15,12.25,409066,4998306,178,,,-54000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-08-27,12.3,12.6,12.25,12.5,393351,4877149,190,,,105000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-08-28,12.5,12.7,12.35,12.35,429316,5342298,212,,,-106000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-08-29,12.5,12.55,12.25,12.3,501522,6193017,228,,,-30000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-08-30,12.4,12.5,12.3,12.35,440739,5452936,199,,,7000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-08-31,12.45,12.45,12.2,12.45,539505,6662605,225,,,25000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-09-03,12.45,12.45,12.2,12.2,620600,7612757,213,,,-113000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-09-04,12.2,12.35,12.2,12.3,451703,5530994,186,,,6000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-09-05,12.35,12.35,12.25,12.25,140873,1728297,91,,,4000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-09-06,12.25,12.6,12.25,12.55,873635,10881936,399,,,3000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-09-07,12.55,12.6,12.25,12.35,1525550,18982590,567,,,-40000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-09-10,12.15,12.15,11.45,11.6,1441003,16836881,644,,,-3000.0,0.0,9000.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-09-11,11.6,11.7,11.3,11.5,666251,7651434,302,,,11000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-09-12,11.5,11.6,11.3,11.3,467388,5307049,224,,,-9000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-09-13,11.3,11.5,11.3,11.4,895357,10194046,335,,,-47000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-09-14,11.4,11.55,11.3,11.5,938082,10718933,391,,,100000.0,0.0,-9000.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-09-17,11.55,11.55,11.35,11.35,487647,5561104,185,,,44000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-09-18,11.35,11.35,11.2,11.3,397563,4475604,212,,,-10000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-09-19,11.3,11.45,11.3,11.45,287709,3275577,168,,,4000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-09-20,11.45,11.65,11.3,11.45,530792,6067222,209,,,-93000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-09-21,11.65,11.7,11.5,11.65,932396,10795390,416,,,26000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-09-25,11.6,11.6,11.45,11.45,449014,5167704,209,,,4000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-09-26,11.45,11.6,11.45,11.55,307570,3547903,151,,,,,,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-09-27,11.6,11.6,11.4,11.45,409545,4697212,176,,,-2000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-09-28,11.5,11.55,11.4,11.4,309680,3550983,156,,,-32000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-10-01,11.5,11.6,11.5,11.55,411603,4749979,183,,,72000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-10-02,11.65,11.65,11.45,11.55,260363,3004188,125,,,-21000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-10-03,11.55,11.55,11.25,11.3,361407,4106546,231,,,-71000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-10-04,11.25,11.3,11.2,11.25,323003,3633733,155,,,-22000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-10-05,11.2,11.2,10.7,10.8,872922,9501345,416,,,-16000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-10-08,10.8,11.0,10.75,10.95,419358,4550946,192,,,19000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-10-09,10.95,11.0,10.7,10.75,570803,6146327,226,,,-19000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-10-11,10.1,10.1,9.68,9.68,1531882,14948422,610,,,-6000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-10-12,9.2,9.9,9.2,9.9,587178,5640940,244,,,36000.0,0.0,10000.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-10-15,10.1,10.1,9.8,9.85,349921,3476342,146,,,-13000.0,0.0,2000.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-10-16,9.77,10.0,9.5,9.82,309305,3019760,173,,,19000.0,0.0,-12000.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-10-17,9.94,9.94,9.7,9.7,467221,4574675,214,,,6000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-10-18,9.79,9.8,9.5,9.55,458367,4394629,213,,,17000.0,0.0,11000.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-10-19,9.31,9.38,9.17,9.3,370941,3432450,186,,,19000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-10-22,9.3,9.46,9.21,9.4,241763,2260635,154,,,65000.0,0.0,-6000.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-10-23,9.31,9.4,9.22,9.22,341475,3170408,140,,,-29000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-10-24,9.22,9.22,8.72,8.81,1481349,13068691,592,,,-33000.0,0.0,7000.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-10-25,8.5,8.5,8.06,8.07,1108290,9066779,461,,,5000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-10-26,8.15,8.3,7.95,8.03,906221,7302188,363,,,4000.0,0.0,-1000.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-10-29,8.19,8.2,8.03,8.07,265401,2156384,150,,,3000.0,0.0,-9000.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-10-30,8.1,8.15,8.0,8.15,286478,2313272,122,,,35000.0,0.0,-1000.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-10-31,8.16,8.55,8.15,8.51,425807,3573471,219,,,48000.0,0.0,-1000.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-11-01,8.73,9.04,8.65,9.0,629346,5594532,315,,,5000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-11-02,9.0,9.1,8.9,8.99,460373,4147700,208,,,-3000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-11-05,8.98,8.98,8.73,8.78,247500,2180244,153,,,-83000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-11-06,8.78,8.89,8.7,8.8,254137,2234769,145,,,-30000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-11-07,8.8,8.86,8.73,8.82,267259,2348956,150,,,16000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-11-08,8.9,8.94,8.87,8.87,251626,2242440,150,,,-2000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-11-09,8.87,8.87,8.7,8.72,249504,2182602,124,,,-8000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-11-12,8.66,8.73,8.55,8.62,186001,1605238,85,,,0.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-11-13,8.5,8.65,8.34,8.51,242574,2047351,140,,,-18000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-11-14,8.51,8.65,8.5,8.55,260687,2231475,124,,,21000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-11-15,8.6,8.66,8.51,8.61,251025,2157041,117,,,-4000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-11-16,8.71,8.72,8.62,8.66,254327,2203740,117,,,30000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-11-19,8.66,8.79,8.66,8.77,144367,1263913,98,,,25000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-11-20,8.75,8.79,8.71,8.75,211005,1846021,91,,,16000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-11-21,8.75,8.84,8.69,8.84,199222,1742739,83,,,27000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-11-22,8.98,8.98,8.81,8.81,225749,2000233,117,,,-19000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-11-23,8.81,8.81,8.61,8.74,111448,972251,69,,,0.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-11-26,8.78,8.8,8.66,8.73,162588,1418939,103,,,39000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-11-27,8.73,8.9,8.73,8.87,265212,2343678,137,,,38000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-11-28,8.97,9.4,8.89,9.35,461428,4223584,305,,,31000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-11-29,9.45,9.55,9.33,9.37,630890,5949132,277,,,-8000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-11-30,9.35,9.39,9.22,9.25,357952,3319364,168,,,-103000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-12-03,9.34,9.46,9.27,9.3,936540,8738577,401,,,-214000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-12-04,9.32,9.42,9.31,9.32,490260,4586734,272,,,-53000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-12-05,9.2,9.22,9.04,9.2,392702,3594566,165,,,29000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-12-06,9.2,9.2,8.88,8.9,546032,4909138,240,,,-105000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-12-07,9.07,9.11,8.92,9.08,231372,2092196,97,,,23000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
2018-12-10,8.9,9.0,8.9,8.96,215764,1927174,99,,,-27000.0,0.0,0.0,0,0,,finmind,2026-07-17T14:39:44.888924+08:00
