date,open,high,low,close,volume_shares,value_twd,transactions,limit_up,limit_down,foreign_net_shares,trust_net_shares,dealer_net_shares,margin_balance_shares,short_balance_shares,daytrade_ratio,source,fetched_at
2018-03-02,39.0,39.5,38.9,39.4,100000,3918850,77,,,0.0,0.0,0.0,2142000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-03-05,39.4,39.6,38.65,38.65,130000,5076550,109,,,-7000.0,15000.0,0.0,2123000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-03-06,38.8,39.2,38.65,38.8,117301,4552439,86,,,12000.0,0.0,0.0,2139000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-03-07,38.6,39.0,38.6,38.8,79000,3063700,55,,,19000.0,15000.0,0.0,2132000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-03-08,38.9,39.15,38.8,38.85,83000,3234100,71,,,12000.0,0.0,0.0,2132000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-03-09,38.85,39.15,38.75,38.95,85000,3311500,71,,,7000.0,0.0,0.0,2143000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-03-12,40.2,42.8,40.2,42.8,2255041,95106854,1186,,,278000.0,0.0,0.0,2305000,4000,,finmind,2026-07-17T14:31:59.947277+08:00
2018-03-13,42.8,42.8,41.5,41.95,1367041,57676422,846,,,-225000.0,0.0,0.0,2313000,4000,,finmind,2026-07-17T14:31:59.947277+08:00
2018-03-14,41.9,41.9,40.9,41.0,443005,18255804,323,,,-31000.0,0.0,0.0,2259000,1000,,finmind,2026-07-17T14:31:59.947277+08:00
2018-03-15,41.0,41.85,40.9,41.45,306000,12632550,246,,,-27000.0,0.0,0.0,2332000,1000,,finmind,2026-07-17T14:31:59.947277+08:00
2018-03-16,41.5,41.6,40.7,40.8,280000,11478950,201,,,-16000.0,0.0,0.0,2323000,1000,,finmind,2026-07-17T14:31:59.947277+08:00
2018-03-19,40.75,41.4,40.2,41.2,283037,11540970,188,,,15000.0,0.0,0.0,2308000,1000,,finmind,2026-07-17T14:31:59.947277+08:00
2018-03-20,41.1,41.1,40.55,40.55,217000,8829000,171,,,20000.0,0.0,0.0,2291000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-03-21,38.5,39.35,38.0,38.8,1405000,54398100,879,,,23000.0,0.0,0.0,2284000,6000,,finmind,2026-07-17T14:31:59.947277+08:00
2018-03-22,38.8,39.15,38.5,38.5,348000,13469250,227,,,-12000.0,0.0,0.0,2215000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-03-23,38.0,38.2,37.0,37.65,366050,13771866,294,,,-6000.0,0.0,0.0,2176000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-03-26,37.05,37.8,37.0,37.15,212000,7902650,145,,,4000.0,0.0,0.0,2158000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-03-27,37.7,37.95,37.55,37.8,172050,6485890,125,,,-6000.0,0.0,0.0,2138000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-03-28,37.8,37.8,37.0,37.1,135000,5026500,111,,,-15000.0,0.0,1000.0,2115000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-03-29,37.1,37.5,36.65,36.95,186000,6883200,126,,,-26000.0,0.0,3000.0,2119000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-03-30,37.2,37.25,36.65,36.75,183099,6761622,137,,,-20000.0,0.0,0.0,2104000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-03-31,37.2,37.2,36.7,36.75,97000,3569950,72,,,,,,2098000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-04-02,36.75,37.1,36.75,37.0,74000,2729550,59,,,4000.0,0.0,0.0,2098000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-04-03,36.9,36.9,36.6,36.85,154000,5652700,96,,,-10000.0,0.0,0.0,2100000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-04-09,36.85,36.85,36.45,36.65,231000,8453050,161,,,-19000.0,0.0,0.0,2075000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-04-10,36.7,36.7,36.4,36.45,168000,6134700,118,,,-13000.0,0.0,0.0,2089000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-04-11,37.3,37.9,37.25,37.9,392650,14759554,258,,,-5000.0,0.0,0.0,2124000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-04-12,38.1,38.1,37.05,37.45,179000,6691350,134,,,-18000.0,0.0,0.0,2138000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-04-13,37.45,37.45,37.1,37.25,69095,2569853,63,,,-12000.0,0.0,0.0,2155000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-04-16,37.0,37.4,36.5,37.4,159001,5849787,109,,,-19000.0,0.0,-2000.0,2133000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-04-17,37.55,37.55,36.55,36.6,106000,3896100,87,,,-10000.0,0.0,0.0,2143000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-04-18,36.6,36.9,36.2,36.7,86000,3149500,63,,,-4000.0,0.0,0.0,2136000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-04-19,36.45,36.9,36.45,36.9,53000,1947050,37,,,-2000.0,0.0,0.0,2139000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-04-20,36.8,36.85,36.3,36.75,109000,3982800,80,,,-1000.0,0.0,0.0,2119000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-04-23,36.75,36.75,36.25,36.25,146000,5330500,73,,,-4000.0,0.0,0.0,2139000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-04-24,36.25,36.25,34.8,35.55,306000,10802000,183,,,-18000.0,0.0,-1000.0,2114000,4000,,finmind,2026-07-17T14:31:59.947277+08:00
2018-04-25,35.0,35.6,34.8,35.6,140021,4903198,97,,,1000.0,0.0,-1000.0,2089000,4000,,finmind,2026-07-17T14:31:59.947277+08:00
2018-04-26,35.6,35.7,34.0,34.25,252000,8727650,152,,,1000.0,0.0,5000.0,2009000,7000,,finmind,2026-07-17T14:31:59.947277+08:00
2018-04-27,34.3,34.4,33.4,34.4,175000,5945450,134,,,9000.0,0.0,-5000.0,1975000,6000,,finmind,2026-07-17T14:31:59.947277+08:00
2018-04-30,34.0,34.4,34.0,34.3,54479,1865168,40,,,8000.0,0.0,0.0,1974000,5000,,finmind,2026-07-17T14:31:59.947277+08:00
2018-05-02,34.4,35.35,34.4,35.1,54000,1891100,48,,,2000.0,0.0,0.0,1991000,4000,,finmind,2026-07-17T14:31:59.947277+08:00
2018-05-03,35.5,35.5,35.0,35.3,63000,2217000,47,,,5000.0,0.0,0.0,1980000,4000,,finmind,2026-07-17T14:31:59.947277+08:00
2018-05-04,34.4,34.6,33.7,33.8,280730,9521205,203,,,-5000.0,0.0,1000.0,1960000,4000,,finmind,2026-07-17T14:31:59.947277+08:00
2018-05-07,33.8,33.8,32.0,32.45,456504,14879081,301,,,3000.0,0.0,0.0,1969000,7000,,finmind,2026-07-17T14:31:59.947277+08:00
2018-05-08,32.4,32.7,32.05,32.65,217000,6996400,154,,,24000.0,0.0,-1000.0,1944000,11000,,finmind,2026-07-17T14:31:59.947277+08:00
2018-05-09,32.65,32.9,32.3,32.9,60000,1954100,53,,,9000.0,0.0,0.0,1951000,11000,,finmind,2026-07-17T14:31:59.947277+08:00
2018-05-10,32.9,33.2,32.85,33.1,81000,2675550,66,,,20000.0,0.0,0.0,1932000,11000,,finmind,2026-07-17T14:31:59.947277+08:00
2018-05-11,33.1,33.6,33.1,33.25,132000,4401100,77,,,7000.0,0.0,0.0,1961000,8000,,finmind,2026-07-17T14:31:59.947277+08:00
2018-05-14,33.3,33.7,32.5,32.7,109000,3590650,87,,,3000.0,0.0,0.0,1953000,9000,,finmind,2026-07-17T14:31:59.947277+08:00
2018-05-15,32.5,32.65,32.35,32.35,73000,2368050,57,,,4000.0,0.0,0.0,1939000,7000,,finmind,2026-07-17T14:31:59.947277+08:00
2018-05-16,32.35,32.4,32.05,32.4,77000,2483300,63,,,6000.0,0.0,0.0,1936000,7000,,finmind,2026-07-17T14:31:59.947277+08:00
2018-05-17,32.6,33.0,32.5,32.8,137000,4480400,102,,,14000.0,0.0,0.0,1964000,1000,,finmind,2026-07-17T14:31:59.947277+08:00
2018-05-18,33.1,33.1,32.6,32.9,62000,2030700,51,,,5000.0,0.0,0.0,1959000,1000,,finmind,2026-07-17T14:31:59.947277+08:00
2018-05-21,32.9,34.0,32.85,33.8,124000,4127750,91,,,10000.0,0.0,0.0,1954000,1000,,finmind,2026-07-17T14:31:59.947277+08:00
2018-05-22,33.8,34.2,33.0,33.8,233000,7787950,137,,,-10000.0,0.0,0.0,1943000,1000,,finmind,2026-07-17T14:31:59.947277+08:00
2018-05-23,33.15,33.7,33.0,33.4,109050,3616357,87,,,-11000.0,0.0,0.0,1943000,1000,,finmind,2026-07-17T14:31:59.947277+08:00
2018-05-24,33.1,33.35,32.9,33.25,104100,3443809,86,,,5000.0,0.0,0.0,1962000,1000,,finmind,2026-07-17T14:31:59.947277+08:00
2018-05-25,33.2,33.35,32.95,33.35,69100,2289435,48,,,6000.0,0.0,0.0,1962000,1000,,finmind,2026-07-17T14:31:59.947277+08:00
2018-05-28,33.3,33.45,33.0,33.3,74004,2454433,65,,,5000.0,0.0,0.0,1963000,1000,,finmind,2026-07-17T14:31:59.947277+08:00
2018-05-29,33.45,34.8,33.45,34.8,242000,8217600,178,,,43000.0,0.0,0.0,1978000,1000,,finmind,2026-07-17T14:31:59.947277+08:00
2018-05-30,34.8,35.4,34.5,34.65,336001,11723034,223,,,-46000.0,0.0,0.0,1963000,1000,,finmind,2026-07-17T14:31:59.947277+08:00
2018-05-31,35.0,35.0,34.0,34.0,189095,6484857,160,,,,,,1823000,1000,,finmind,2026-07-17T14:31:59.947277+08:00
2018-06-01,34.0,34.8,33.8,34.35,148000,5029950,104,,,9000.0,0.0,0.0,1822000,1000,,finmind,2026-07-17T14:31:59.947277+08:00
2018-06-04,34.75,34.75,34.1,34.1,108000,3707100,78,,,-6000.0,0.0,0.0,1824000,1000,,finmind,2026-07-17T14:31:59.947277+08:00
2018-06-05,34.1,34.4,34.1,34.1,49107,1677280,40,,,3000.0,0.0,0.0,1819000,1000,,finmind,2026-07-17T14:31:59.947277+08:00
2018-06-06,34.2,34.8,34.2,34.65,163000,5643450,125,,,21000.0,0.0,0.0,1818000,1000,,finmind,2026-07-17T14:31:59.947277+08:00
2018-06-07,35.0,35.0,34.0,34.1,213293,7309281,144,,,-2000.0,0.0,0.0,1823000,1000,,finmind,2026-07-17T14:31:59.947277+08:00
2018-06-08,34.2,34.2,33.8,33.9,66041,2241102,53,,,3000.0,0.0,0.0,1809000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-06-11,33.85,33.9,33.3,33.4,181000,6069100,147,,,6000.0,0.0,0.0,1796000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-06-12,33.35,33.7,33.35,33.45,87430,2931883,63,,,15000.0,0.0,0.0,1798000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-06-13,33.55,33.9,33.45,33.45,70069,2353575,57,,,-1000.0,0.0,0.0,1795000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-06-14,33.3,33.65,33.25,33.6,95060,3172184,67,,,7000.0,0.0,3000.0,1806000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-06-15,33.6,33.6,33.25,33.25,150000,4999050,96,,,3000.0,0.0,0.0,1815000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-06-19,33.25,33.25,32.8,32.8,134000,4417200,93,,,-6000.0,0.0,0.0,1784000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-06-20,32.7,32.8,32.4,32.5,114000,3709050,83,,,-13000.0,0.0,0.0,1788000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-06-21,32.95,33.1,32.7,32.75,37000,1216200,30,,,3000.0,0.0,-2000.0,1785000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-06-22,32.75,32.75,32.45,32.6,52000,1694500,39,,,-2000.0,0.0,0.0,1805000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-06-25,32.6,32.75,32.55,32.65,37002,1207621,35,,,-1000.0,0.0,0.0,1811000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-06-26,32.5,32.6,32.1,32.15,112000,3610800,88,,,-8000.0,0.0,-1000.0,1809000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-06-27,32.4,32.55,32.1,32.15,92000,2968400,68,,,1000.0,0.0,0.0,1810000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-06-28,32.2,32.2,31.9,31.95,90025,2883632,72,,,,,,1782000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-06-29,32.0,32.4,32.0,32.1,48247,1551202,35,,,1000.0,0.0,0.0,1777000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-07-02,32.45,32.5,32.25,32.35,53007,1718046,44,,,8000.0,0.0,0.0,1766000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-07-03,32.35,32.45,31.75,31.75,68000,2179750,60,,,1000.0,0.0,0.0,1754000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-07-04,31.75,32.0,31.35,31.5,58000,1832700,46,,,-2000.0,0.0,0.0,1749000,1000,,finmind,2026-07-17T14:31:59.947277+08:00
2018-07-05,31.5,31.5,30.0,30.25,252000,7687550,183,,,0.0,0.0,1000.0,1672000,1000,,finmind,2026-07-17T14:31:59.947277+08:00
2018-07-06,30.2,31.0,30.2,30.95,133000,4052600,94,,,4000.0,0.0,-1000.0,1653000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-07-09,30.95,31.1,30.6,31.1,75001,2316934,48,,,3000.0,0.0,0.0,1658000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-07-10,31.1,31.4,31.0,31.2,74003,2309202,51,,,2000.0,0.0,0.0,1657000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-07-11,31.2,32.0,30.9,31.9,139213,4358166,111,,,10000.0,0.0,0.0,1674000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-07-12,31.7,32.1,31.7,32.0,65262,2084831,54,,,-2000.0,0.0,0.0,1652000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-07-13,32.0,32.4,32.0,32.4,74035,2387944,53,,,8000.0,0.0,0.0,1656000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-07-16,32.5,32.6,32.1,32.5,64015,2068542,56,,,2000.0,0.0,0.0,1656000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-07-17,32.55,32.7,32.15,32.2,46000,1491650,35,,,-1000.0,0.0,0.0,1664000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-07-18,32.5,32.5,32.0,32.2,57000,1832900,44,,,1000.0,0.0,0.0,1669000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-07-19,32.35,32.35,31.9,31.9,69029,2208091,54,,,2000.0,0.0,0.0,1677000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-07-20,31.9,32.3,31.85,31.95,74000,2366600,59,,,-1000.0,0.0,0.0,1696000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-07-23,32.0,33.0,32.0,32.4,175000,5697350,129,,,16000.0,0.0,0.0,1736000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-07-24,32.7,33.45,32.7,33.15,149000,4936250,106,,,4000.0,0.0,0.0,1749000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-07-25,33.15,33.15,32.75,33.1,169000,5574100,103,,,4000.0,0.0,0.0,1766000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-07-26,32.1,32.2,31.95,32.1,82000,2632200,57,,,-11000.0,0.0,0.0,1759000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-07-27,32.15,32.3,32.05,32.1,43000,1382250,27,,,,,,1760000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-07-30,32.55,32.6,32.3,32.3,50100,1624880,37,,,1000.0,0.0,0.0,1760000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-07-31,32.4,32.4,32.0,32.1,43000,1382350,33,,,-1000.0,0.0,0.0,1735000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-08-01,32.1,32.95,32.1,32.9,84000,2743650,60,,,0.0,0.0,0.0,1729000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-08-02,33.0,33.0,32.35,32.55,58000,1895100,41,,,-3000.0,0.0,0.0,1744000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-08-03,32.55,33.25,32.5,33.0,63000,2069200,41,,,-1000.0,0.0,0.0,1740000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-08-06,33.0,33.05,32.8,32.95,46000,1514150,36,,,3000.0,0.0,0.0,1730000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-08-07,33.0,33.05,32.9,33.05,66030,2178140,53,,,4000.0,0.0,0.0,1694000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-08-08,33.3,34.2,33.2,33.8,279069,9414746,202,,,8000.0,0.0,0.0,1718000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-08-09,33.8,33.8,33.4,33.6,109000,3657000,75,,,-4000.0,0.0,0.0,1727000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-08-10,33.55,33.55,33.0,33.1,83199,2761746,66,,,-4000.0,0.0,0.0,1730000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-08-13,34.0,34.0,32.5,33.05,197098,6533874,133,,,-15000.0,0.0,2000.0,1701000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-08-14,33.65,33.65,32.85,33.05,49000,1627100,33,,,-1000.0,0.0,-2000.0,1704000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-08-15,33.45,33.45,32.5,32.6,98000,3222800,84,,,-7000.0,0.0,0.0,1696000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-08-16,32.25,32.4,31.75,32.1,141000,4519250,108,,,0.0,0.0,0.0,1692000,2000,,finmind,2026-07-17T14:31:59.947277+08:00
2018-08-17,32.25,32.45,32.1,32.3,80000,2576750,47,,,14000.0,0.0,0.0,1666000,2000,,finmind,2026-07-17T14:31:59.947277+08:00
2018-08-20,32.1,32.3,32.05,32.05,48000,1543800,30,,,-1000.0,0.0,0.0,1665000,2000,,finmind,2026-07-17T14:31:59.947277+08:00
2018-08-21,32.05,32.4,32.05,32.3,44000,1417600,36,,,,,,1650000,2000,,finmind,2026-07-17T14:31:59.947277+08:00
2018-08-22,32.35,32.6,32.3,32.45,39000,1264650,27,,,,,,1650000,2000,,finmind,2026-07-17T14:31:59.947277+08:00
2018-08-23,32.6,33.55,32.55,33.1,138100,4571580,105,,,3000.0,0.0,0.0,1651000,2000,,finmind,2026-07-17T14:31:59.947277+08:00
2018-08-24,33.3,33.3,32.65,32.8,36050,1181305,28,,,-14000.0,0.0,0.0,1643000,2000,,finmind,2026-07-17T14:31:59.947277+08:00
2018-08-27,32.8,33.15,32.8,32.95,39000,1287100,31,,,1000.0,0.0,0.0,1650000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-08-28,33.0,33.3,32.95,33.1,34012,1125500,31,,,,,,1650000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-08-29,33.4,33.4,32.85,33.2,55062,1825558,45,,,2000.0,0.0,0.0,1650000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-08-30,33.25,36.3,33.2,35.55,902137,32030034,502,,,32000.0,0.0,6000.0,1902000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-08-31,35.6,35.8,34.9,35.1,301324,10644903,241,,,-29000.0,0.0,0.0,1928000,4000,,finmind,2026-07-17T14:31:59.947277+08:00
2018-09-03,35.55,37.0,35.55,36.15,545138,19879787,357,,,-36000.0,0.0,-1000.0,1990000,5000,,finmind,2026-07-17T14:31:59.947277+08:00
2018-09-04,36.7,36.95,35.7,36.25,256000,9293700,195,,,-11000.0,0.0,0.0,2041000,3000,,finmind,2026-07-17T14:31:59.947277+08:00
2018-09-05,36.3,36.3,35.9,36.05,119000,4296150,102,,,-10000.0,0.0,0.0,2061000,3000,,finmind,2026-07-17T14:31:59.947277+08:00
2018-09-06,35.85,36.3,35.7,35.9,89000,3203550,67,,,-7000.0,0.0,0.0,2080000,3000,,finmind,2026-07-17T14:31:59.947277+08:00
2018-09-07,35.3,35.8,34.15,34.35,220000,7640050,171,,,-14000.0,0.0,0.0,2029000,3000,,finmind,2026-07-17T14:31:59.947277+08:00
2018-09-10,34.4,34.9,33.65,33.65,135255,4582170,100,,,2000.0,0.0,-1000.0,1974000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-09-11,33.7,34.3,33.7,34.2,64000,2179450,53,,,7000.0,0.0,1000.0,1968000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-09-12,34.2,34.2,33.75,33.95,51000,1728650,36,,,1000.0,0.0,0.0,1982000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-09-13,34.0,34.0,33.6,33.7,58122,1959267,47,,,5000.0,0.0,0.0,1965000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-09-14,34.7,34.85,34.15,34.85,132000,4558450,92,,,18000.0,0.0,49000.0,1969000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-09-17,35.15,35.15,34.75,35.05,74000,2585600,40,,,-2000.0,0.0,0.0,1972000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-09-18,35.05,35.05,34.65,34.65,61000,2127200,42,,,4000.0,0.0,0.0,1967000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-09-19,34.9,35.6,34.8,34.9,48000,1684450,30,,,-1000.0,0.0,0.0,1981000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-09-20,35.3,35.3,34.5,34.75,42000,1463350,30,,,-3000.0,0.0,0.0,1980000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-09-21,35.0,35.0,34.7,34.7,29000,1011950,23,,,-2000.0,0.0,0.0,1990000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-09-25,34.7,35.0,34.6,35.0,26650,927520,25,,,,,,1992000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-09-26,34.9,35.0,34.5,34.95,45000,1565700,29,,,,,,2007000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-09-27,34.8,35.0,34.65,34.7,28000,973500,21,,,,,,2004000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-09-28,34.7,34.7,34.0,34.25,40000,1374050,30,,,-1000.0,0.0,4000.0,2004000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-10-01,34.6,34.7,34.25,34.35,54000,1862250,34,,,5000.0,0.0,-4000.0,1992000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-10-02,34.3,34.3,33.8,34.25,67050,2283177,44,,,,,,1984000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-10-03,33.95,34.0,33.8,33.8,25000,847350,17,,,,,,1979000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-10-04,33.8,33.8,33.4,33.4,50000,1680650,38,,,-1000.0,0.0,0.0,1970000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-10-05,33.2,33.35,31.2,31.75,219321,7031487,158,,,-2000.0,0.0,0.0,1891000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-10-08,31.75,31.75,31.5,31.7,42049,1328727,28,,,2000.0,0.0,0.0,1886000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-10-09,31.5,32.5,31.4,31.8,63255,2007071,55,,,-4000.0,0.0,1000.0,1870000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-10-11,28.7,29.5,28.7,29.3,526000,15279900,261,,,2000.0,0.0,-5000.0,1649000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-10-12,28.8,30.1,28.8,29.85,86000,2558450,69,,,3000.0,0.0,0.0,1641000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-10-15,29.7,30.0,29.4,30.0,40000,1183450,26,,,3000.0,0.0,2000.0,1633000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-10-16,30.0,30.6,30.0,30.5,88000,2679950,30,,,1000.0,0.0,-1000.0,1638000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-10-17,30.5,30.5,29.9,29.9,67000,2013600,66,,,0.0,0.0,-49000.0,1654000,4000,,finmind,2026-07-17T14:31:59.947277+08:00
2018-10-18,29.95,30.25,29.8,30.0,56000,1672750,19,,,0.0,0.0,-2000.0,1611000,4000,,finmind,2026-07-17T14:31:59.947277+08:00
2018-10-19,29.8,29.85,29.1,29.8,36000,1061450,25,,,-2000.0,0.0,0.0,1604000,4000,,finmind,2026-07-17T14:31:59.947277+08:00
2018-10-22,29.8,30.15,29.8,30.1,13200,396329,11,,,,,,1600000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-10-23,29.8,29.8,29.2,29.3,94000,2759200,63,,,-5000.0,0.0,0.0,1553000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-10-24,29.1,29.65,29.1,29.4,28061,825421,22,,,-1000.0,0.0,0.0,1551000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-10-25,28.8,29.35,28.65,29.05,222208,6418186,93,,,-5000.0,0.0,0.0,1482000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2018-10-26,29.1,29.3,28.25,29.3,256000,7334750,71,,,-5000.0,0.0,0.0,1329000,1000,,finmind,2026-07-17T14:31:59.947277+08:00
2018-10-29,28.8,28.8,28.35,28.55,93000,2655650,42,,,-1000.0,0.0,3000.0,1329000,1000,,finmind,2026-07-17T14:31:59.947277+08:00
2018-10-30,28.15,28.65,28.15,28.5,13000,369650,7,,,,,,1328000,1000,,finmind,2026-07-17T14:31:59.947277+08:00
2018-10-31,28.8,29.1,28.8,29.05,40000,1160950,29,,,1000.0,0.0,0.0,1321000,1000,,finmind,2026-07-17T14:31:59.947277+08:00
2018-11-01,29.05,29.4,29.05,29.25,22000,645000,21,,,7000.0,0.0,0.0,1321000,1000,,finmind,2026-07-17T14:31:59.947277+08:00
2018-11-02,29.1,29.55,29.1,29.5,11000,324300,11,,,3000.0,0.0,0.0,1321000,1000,,finmind,2026-07-17T14:31:59.947277+08:00
2018-11-05,29.5,29.6,29.5,29.6,37002,1091764,18,,,2000.0,0.0,0.0,1326000,1000,,finmind,2026-07-17T14:31:59.947277+08:00
2018-11-06,29.6,29.6,29.3,29.55,23000,677250,13,,,0.0,0.0,-2000.0,1326000,1000,,finmind,2026-07-17T14:31:59.947277+08:00
2018-11-07,30.4,30.7,30.2,30.5,122000,3714050,75,,,3000.0,0.0,0.0,1314000,1000,,finmind,2026-07-17T14:31:59.947277+08:00
2018-11-08,30.8,30.8,30.4,30.6,21000,642200,13,,,,,,1309000,1000,,finmind,2026-07-17T14:31:59.947277+08:00
2018-11-09,30.7,30.7,30.05,30.3,33000,996550,28,,,,,,1307000,1000,,finmind,2026-07-17T14:31:59.947277+08:00
2018-11-12,30.8,30.95,30.65,30.7,118000,3635550,51,,,-14000.0,0.0,0.0,1324000,1000,,finmind,2026-07-17T14:31:59.947277+08:00
2018-11-13,30.0,30.5,29.65,30.4,19000,576450,13,,,-1000.0,0.0,0.0,1328000,1000,,finmind,2026-07-17T14:31:59.947277+08:00
2018-11-14,30.9,30.9,30.4,30.55,65000,1996400,13,,,1000.0,0.0,0.0,1328000,1000,,finmind,2026-07-17T14:31:59.947277+08:00
