date,open,high,low,close,volume_shares,value_twd,transactions,limit_up,limit_down,foreign_net_shares,trust_net_shares,dealer_net_shares,margin_balance_shares,short_balance_shares,daytrade_ratio,source,fetched_at
2026-03-25,204.0,214.0,204.0,207.5,22213581,4657734638,20361,,,3469978,47667,816557,17739.0,0.0,,finmind,2026-07-15T18:33:18.905827+08:00
2026-03-26,210.5,225.0,207.0,218.5,42853097,9348029755,36904,,,9933667,132679,836321,17676.0,0.0,,finmind,2026-07-15T18:33:18.905827+08:00
2026-03-27,214.0,234.5,210.0,230.0,55191451,12433870936,45758,,,-2181730,262304,324617,20247.0,67.0,,finmind,2026-07-15T18:33:18.905827+08:00
2026-03-30,225.5,229.5,215.0,226.5,33063147,7351744050,28588,,,3382563,3535,181502,17392.0,78.0,,finmind,2026-07-15T18:33:18.905827+08:00
2026-03-31,220.5,221.5,204.5,206.5,43495120,9199889357,34227,,,-5544066,646396,-519024,16721.0,46.0,,finmind,2026-07-15T18:33:18.905827+08:00
2026-04-01,219.0,222.0,215.0,219.5,26677086,5840482552,20545,,,1223779,706848,1301877,17342.0,56.0,,finmind,2026-07-15T18:33:18.905827+08:00
2026-04-02,230.0,237.0,213.0,213.5,39861027,8896622212,35178,,,-3973801,223482,284360,16891.0,41.0,,finmind,2026-07-15T18:33:18.905827+08:00
2026-04-07,219.0,232.5,219.0,225.0,37543187,8504362956,29830,,,2086356,146912,324076,18208.0,59.0,,finmind,2026-07-15T18:33:18.905827+08:00
2026-04-08,247.5,247.5,239.0,247.5,28674117,7057565203,17845,,,1740289,43000,-279862,24312.0,140.0,,finmind,2026-07-15T18:33:18.905827+08:00
2026-04-09,250.5,271.0,250.0,263.5,51408403,13539268837,46025,,,2162765,658752,978953,21048.0,232.0,,finmind,2026-07-15T18:33:18.905827+08:00
2026-04-10,271.0,271.0,258.5,265.0,33833638,8919515301,35185,,,-8630467,683001,-15556,21883.0,215.0,,finmind,2026-07-15T18:33:18.905827+08:00
2026-04-13,265.0,269.0,256.5,257.5,26294411,6892648547,29635,,,-7738113,276934,83898,22793.0,208.0,,finmind,2026-07-15T18:33:18.905827+08:00
2026-04-14,261.0,265.0,248.0,251.5,27097423,6863733273,30468,,,-4131387,-418151,-417528,22435.0,184.0,,finmind,2026-07-15T18:33:18.905827+08:00
2026-04-15,253.5,259.5,247.0,251.5,23351170,5921625013,22972,,,236997,-572531,-147482,22368.0,161.0,,finmind,2026-07-15T18:33:18.905827+08:00
2026-04-16,255.5,260.0,252.0,256.5,23091973,5931622965,21190,,,-134873,-569122,111385,22496.0,172.0,,finmind,2026-07-15T18:33:18.905827+08:00
2026-04-17,260.0,282.0,258.0,282.0,42796308,11734120392,37297,,,4216794,-545000,565679,22473.0,362.0,,finmind,2026-07-15T18:33:18.905827+08:00
2026-04-20,292.5,310.0,288.0,310.0,47012838,14103954568,34529,,,-3954120,1379000,-16314,22932.0,706.0,,finmind,2026-07-15T18:33:18.905827+08:00
2026-04-21,323.5,325.5,303.5,315.0,77865030,24426703495,67746,,,-6935826,2253446,-949373,24307.0,530.0,,finmind,2026-07-15T18:33:18.905827+08:00
2026-04-22,320.0,324.5,312.0,315.0,42277772,13412397049,40918,,,-5122655,1066610,-292333,25051.0,544.0,,finmind,2026-07-15T18:33:18.905827+08:00
2026-04-23,325.0,346.5,311.0,325.0,112780362,37216730090,94562,,,-4214378,145178,-439590,26437.0,543.0,,finmind,2026-07-15T18:33:18.905827+08:00
2026-04-24,332.5,357.5,332.5,347.5,102168352,35451400294,87736,,,888941,820521,-343790,28644.0,554.0,,finmind,2026-07-15T18:33:18.905827+08:00
2026-04-27,377.5,378.5,331.0,358.5,96650513,34527494673,88784,,,-9467425,4198607,-111998,30456.0,676.0,,finmind,2026-07-15T18:33:18.905827+08:00
2026-04-28,362.0,394.0,354.0,394.0,75673830,29026892881,60483,,,2307506,1611172,193489,30948.0,1092.0,,finmind,2026-07-15T18:33:18.905827+08:00
2026-04-29,393.5,396.0,380.0,383.0,71577949,27716646113,69545,,,-7300760,4509110,-481722,30595.0,815.0,,finmind,2026-07-15T18:33:18.905827+08:00
2026-04-30,393.0,421.0,393.0,421.0,46264407,19133570403,41161,,,258542,-43000,395688,29370.0,1095.0,,finmind,2026-07-15T18:33:18.905827+08:00
2026-05-04,429.0,447.5,421.0,432.5,81110860,35186503869,87963,,,-6995358,551954,-119472,31229.0,1000.0,,finmind,2026-07-15T18:33:18.905827+08:00
2026-05-05,430.0,445.0,421.5,426.5,40318253,17383962827,58923,,,-7044401,289126,-516039,31428.0,914.0,,finmind,2026-07-15T18:33:18.905827+08:00
2026-05-06,435.0,440.0,400.0,412.0,56667967,23693003360,70565,,,3280126,-320702,-323106,29245.0,817.0,,finmind,2026-07-15T18:33:18.905827+08:00
2026-05-07,415.0,429.5,403.0,427.0,47730420,19972925737,52251,,,3680707,495568,361197,30204.0,807.0,,finmind,2026-07-15T18:33:18.905827+08:00
2026-05-08,427.0,427.5,392.0,401.0,43760993,17794918413,65226,,,-2788977,199000,-643292,29237.0,725.0,,finmind,2026-07-15T18:33:18.905827+08:00
2026-05-11,405.0,424.5,397.0,412.0,41454268,17112619399,42580,,,2147410,160828,383663,30099.0,751.0,,finmind,2026-07-15T18:33:18.905827+08:00
2026-05-12,417.0,434.0,406.0,407.0,40077766,16736803312,46305,,,-4374030,821172,117986,30296.0,712.0,,finmind,2026-07-15T18:33:18.905827+08:00
2026-05-13,405.0,445.0,404.0,442.5,72787309,31614268890,74410,,,23972086,1183000,589653,27838.0,804.0,,finmind,2026-07-15T18:33:18.905827+08:00
2026-05-14,456.0,471.5,433.5,436.5,69591675,31456551407,84209,,,-11051098,823000,-387449,27931.0,751.0,,finmind,2026-07-15T18:33:18.905827+08:00
2026-05-15,445.0,447.5,396.0,401.0,52405090,21677150689,84870,,,-10036350,-3125064,-433388,28216.0,670.0,,finmind,2026-07-15T18:33:18.905827+08:00
2026-05-18,380.5,391.0,372.0,388.5,32275273,12401008263,43122,,,1375340,-2688000,344666,28185.0,680.0,,finmind,2026-07-15T18:33:18.905827+08:00
2026-05-19,412.0,415.0,394.0,408.5,37676251,15347718117,40379,,,894428,3553005,-63963,28078.0,764.0,,finmind,2026-07-15T18:33:18.905827+08:00
2026-05-20,412.0,448.0,402.5,439.0,62230900,26658290347,72399,,,4812077,5761000,36098,26744.0,909.0,,finmind,2026-07-15T18:33:18.905827+08:00
2026-05-21,463.5,475.5,458.5,469.5,52414558,24532659424,61245,,,779746,3420000,269953,26799.0,965.0,,finmind,2026-07-15T18:33:18.905827+08:00
2026-05-22,481.0,516.0,480.0,516.0,53330852,26596837915,57351,,,-4206899,3536563,425930,26969.0,1035.0,,finmind,2026-07-15T18:33:18.905827+08:00
2026-05-25,558.0,558.0,525.0,529.0,47336484,25460847250,66423,,,-6679933,1551000,-587386,27599.0,917.0,,finmind,2026-07-15T18:33:18.905827+08:00
2026-05-26,529.0,542.0,516.0,540.0,41904053,22271418552,50474,,,3230273,272000,163084,27158.0,713.0,,finmind,2026-07-15T18:33:18.905827+08:00
2026-05-27,550.0,568.0,522.0,532.0,43179085,23457288000,62385,,,-2710172,-2338000,-174827,27820.0,612.0,,finmind,2026-07-15T18:33:18.905827+08:00
2026-05-28,521.0,522.0,479.0,486.0,20687337,10265239621,54570,,,239975,-2618127,-461630,26516.0,450.0,,finmind,2026-07-15T18:33:18.905827+08:00
2026-05-29,504.0,515.0,499.5,515.0,11454003,5824792666,15279,,,1231521,-836465,462084,26487.0,447.0,,finmind,2026-07-15T18:33:18.905827+08:00
2026-06-01,542.0,555.0,541.0,548.0,12673360,6927472063,25116,,,1967821,-1331000,-358095,26657.0,299.0,,finmind,2026-07-15T18:33:18.905827+08:00
2026-06-02,548.0,548.0,501.0,520.0,13270682,6883938535,31396,,,-804207,-2948000,-348518,26722.0,4.0,,finmind,2026-07-15T18:33:18.905827+08:00
2026-06-03,516.0,524.0,505.0,510.0,8477422,4347749201,22880,,,-3594,-2664780,-1971,26758.0,0.0,,finmind,2026-07-15T18:33:18.905827+08:00
2026-06-04,489.0,499.5,484.0,492.5,10608832,5203644739,26868,,,-1096060,-2516000,187459,26920.0,0.0,,finmind,2026-07-15T18:33:18.905827+08:00
2026-06-05,480.0,513.0,450.0,504.0,8176859,4007654272,20370,,,-145017,22816,-215644,26855.0,0.0,,finmind,2026-07-15T18:33:18.905827+08:00
2026-06-08,456.0,512.0,456.0,512.0,10721588,5231584891,20977,,,295105,52000,-110947,26668.0,120.0,,finmind,2026-07-15T18:33:18.905827+08:00
2026-06-09,528.0,545.0,515.0,545.0,11129854,5919331429,21368,,,1263818,-389000,-111824,27135.0,93.0,,finmind,2026-07-15T18:33:18.905827+08:00
2026-06-10,531.0,550.0,502.0,502.0,12649770,6664572459,29794,,,-170791,-975997,-342915,26712.0,182.0,,finmind,2026-07-15T18:33:18.905827+08:00
2026-06-11,509.0,544.0,495.5,529.0,45987404,23836709059,51490,,,1748342,1475000,-428079,26727.0,127.0,,finmind,2026-07-15T18:33:18.905827+08:00
2026-06-12,575.0,578.0,537.0,552.0,50209309,28034662225,64997,,,-2703075,5134000,283609,26577.0,189.0,,finmind,2026-07-15T18:33:18.905827+08:00
2026-06-15,578.0,607.0,572.0,590.0,50898248,30059388867,71793,,,-5804216,2252000,808594,28477,233,,finmind,2026-07-16T00:01:16.249020+08:00
2026-06-16,596.0,639.0,592.0,624.0,43585725,27139473324,66678,,,5567014,1778000,133367,27665,310,,finmind,2026-07-16T00:01:16.249020+08:00
2026-06-17,617.0,640.0,610.0,639.0,36308304,22829518546,54252,,,-2656207,858690,-96484,27844,331,,finmind,2026-07-16T00:01:16.249020+08:00
2026-06-18,646.0,654.0,628.0,642.0,53927871,34577366585,41845,,,-18103445,19702830,44318,26793,359,,finmind,2026-07-16T00:01:16.249020+08:00
2026-06-22,639.0,653.0,622.0,622.0,34319805,21810095705,63631,,,-7287098,-2419091,-271909,27857,303,,finmind,2026-07-16T00:01:16.249020+08:00
2026-06-23,622.0,622.0,582.0,587.0,40125948,23864039831,75867,,,-4273494,-3186266,32486,28001,265,,finmind,2026-07-16T00:01:16.249020+08:00
2026-06-24,575.0,603.0,575.0,587.0,27925621,16476802717,38662,,,-3158600,-594000,-100513,28226,237,,finmind,2026-07-16T00:01:16.249020+08:00
2026-06-25,595.0,613.0,583.0,602.0,37436936,22507785210,47019,,,-7349498,-337500,161058,30108,245,,finmind,2026-07-16T00:01:16.249020+08:00
2026-06-26,596.0,645.0,577.0,580.0,65673843,40298112322,94400,,,-5938929,328205,24090,29619,268,,finmind,2026-07-16T00:01:16.249020+08:00
2026-06-29,590.0,599.0,561.0,573.0,29695362,17176264852,46407,,,-1713399,73755,-97136,30191,315,,finmind,2026-07-16T00:01:16.249020+08:00
2026-06-30,589.0,630.0,589.0,630.0,30588315,18937056269,38752,,,4265153,-1000,682057,29451,499,,finmind,2026-07-16T00:01:16.249020+08:00
2026-07-01,641.0,659.0,602.0,603.0,51779639,32463873197,76239,,,-5442471,560000,-534486,31566,361,,finmind,2026-07-16T00:01:16.249020+08:00
2026-07-02,595.0,601.0,582.0,598.0,18905469,11205633594,37202,,,-1717206,84280,-6463,31317,367,,finmind,2026-07-16T00:01:16.249020+08:00
2026-07-03,580.0,618.0,561.0,613.0,22484803,13301516366,34666,,,21310,-1021846,425786,31709,384,,finmind,2026-07-16T00:01:16.249020+08:00
2026-07-06,616.0,621.0,567.0,579.0,33883218,19983790003,62490,,,-1962597,-1823106,-257493,31147,272,,finmind,2026-07-16T00:01:16.249020+08:00
2026-07-07,581.0,594.0,544.0,548.0,39380209,22206013011,67263,,,-191840,-1282012,-835398,31337,269,,finmind,2026-07-16T00:01:16.249020+08:00
2026-07-08,562.0,585.0,546.0,565.0,31313350,17670616502,37018,,,447218,-295811,421377,31540,207,,finmind,2026-07-16T00:01:16.249020+08:00
2026-07-09,576.0,604.0,567.0,588.0,33492044,19698525306,37908,,,2044624,94522,-78567,32019,297,,finmind,2026-07-16T00:01:16.249020+08:00
2026-07-13,616.0,646.0,614.0,646.0,72309919,46207604908,91700,,,21044750,4007276,442604,31075,569,,finmind,2026-07-16T00:01:16.249020+08:00
2026-07-14,643.0,644.0,591.0,629.0,57818056,35687773970,68612,,,-296521,2361907,-296914,30421,366,,finmind,2026-07-16T00:01:16.249020+08:00
2026-07-15,645.0,656.0,615.0,618.0,57171302,36430989850,69117,,,-9538900,443819,161864,33408,349,,finmind,2026-07-16T00:01:16.249020+08:00
