stock_id,industry,sub_industry,date
2340,半導體,IC封裝測試,2026-08-03
2340,半導體,其他IC/二極體製造,2026-08-03
2340,半導體,晶圓製造,2026-08-03
2340,平面顯示器,ITO導電基板,2026-08-03
2340,平面顯示器,擴散膜、增亮膜、導光板,2026-08-03
2340,汽車,車燈,2026-08-03
2340,運動科技,感測裝置,2026-08-03
2340,體驗科技,SLAM,2026-08-03
2340,體驗科技,使用者感知,2026-08-03
2340,體驗科技,其他,2026-08-03
2340,體驗科技,手勢/動作,2026-08-03
2340,體驗科技,深度感測,2026-08-03
2340,體驗科技,環境感知,2026-08-03
2340,體驗科技,視覺,2026-08-03
2342,半導體,其他IC/二極體製造,2026-08-06
2344,半導體,DRAM製造,2026-07-30
2344,半導體,晶圓製造,2026-07-30
2344,半導體,記憶體IC,2026-07-30
2344,通信網路,記憶體,2026-07-30
2345,通信網路,網路設備(如數據機、網路卡、閘道器、路由器、網路電話),2026-08-06
2347,半導體,IC通路,2026-08-06
2348,其他,其他,2026-08-06
2348A,其他,其他,2026-08-04
2349,電腦及週邊設備,光碟片,2026-08-06
2351,半導體,導線架,2026-08-06
2351,石化及塑橡膠,塑膠製品,2026-08-06
2351,鋼鐵,模具,2026-08-06
2351,鋼鐵,金屬製品,2026-08-06
2352,大數據,應用軟體,2026-08-03
2352,大數據,系統整合,2026-08-03
2352,大數據,雲端平台,2026-08-03
2352,大數據,領域解決方案,2026-08-03
2352,太空衛星科技,天線/射頻基頻,2026-08-03
2352,平面顯示器,其他零組件,2026-08-03
2352,平面顯示器,監視器/顯示器,2026-08-03
2352,智慧電網,能源管理服務,2026-08-03
2352,能源元件,原材料,2026-08-03
2352,資通訊安全,網路基礎設施,2026-08-03
2352,資通訊安全,資安營運管理服務,2026-08-03
2352,軟體服務,系統整合服務,2026-08-03
2352,通信網路,光通訊設備(如光纖電纜、光傳輸設備),2026-08-03
2352,通信網路,無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒),2026-08-03
2352,通信網路,網路設備(如數據機、網路卡、閘道器、路由器、網路電話),2026-08-03
2352,連接器,連接器設計、組裝及製造,2026-08-03
2352,醫療器材,醫療器材代理,2026-08-03
2352,醫療器材,醫療器材代理銷售及通路,2026-08-03
2352,醫療器材,醫療耗材,2026-08-03
2352,醫療器材,醫療院所、醫療器材專賣店、藥局等通路,2026-08-03
2352,醫療器材,顯示器,2026-08-03
2352,雲端運算,伺服器,2026-08-03
2352,雲端運算,網路,2026-08-03
2352,電動車輛產業,鋰電池材料,2026-08-03
2352,電子商務,資料分析處理服務,2026-08-03
2352,電子商務,資訊系統建置服務,2026-08-03
2352,電子商務,資訊聚合,2026-08-03
2352,電機機械,手工具機,2026-08-03
2352,電機機械,機電系統工程,2026-08-03
2352,電腦及週邊設備,其他電腦及週邊設備,2026-08-03
2352,電腦及週邊設備,其他電腦及週邊設備之零組件,2026-08-03
2352,電腦及週邊設備,印表機、傳真機、掃瞄器、多功能事務機、投影機,2026-08-03
2352,電腦及週邊設備,安全監控系統,2026-08-03
2352,電腦及週邊設備,工業電腦,2026-08-03
2353,電腦及週邊設備,伺服器,2026-08-06
2353,電腦及週邊設備,其他電腦及週邊設備,2026-08-06
2353,電腦及週邊設備,印表機、傳真機、掃瞄器、多功能事務機、投影機,2026-08-06
2353,電腦及週邊設備,桌上型電腦,2026-08-06
2353,電腦及週邊設備,筆記型電腦,2026-08-06
2354,其他,其他電子產品及電子服務產業,2026-08-04
2354,電腦及週邊設備,散熱片、風扇馬達、散熱模組,2026-08-04
2354,電腦及週邊設備,機殼,2026-08-04
2354,電腦及週邊設備,金屬、塑膠模具,2026-08-04
2355,印刷電路板,硬板、軟板、IC載板製造,2026-08-06
2356,電腦及週邊設備,筆記型電腦,2026-08-06
2357,人工智慧,智慧設備,2026-08-06
2357,人工智慧,移動控制,2026-08-06
2357,通信網路,無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒),2026-08-06
2357,通信網路,網路設備(如數據機、網路卡、閘道器、路由器、網路電話),2026-08-06
2357,運動科技,穿戴式裝置,2026-08-06
2357,電腦及週邊設備,BIOS(嵌入式軟體),2026-08-06
2357,電腦及週邊設備,主機板,2026-08-06
2357,電腦及週邊設備,伺服器,2026-08-06
2357,電腦及週邊設備,光碟機,2026-08-06
2357,電腦及週邊設備,其他電腦及週邊設備,2026-08-06
2357,電腦及週邊設備,桌上型電腦,2026-08-06
2357,電腦及週邊設備,硬碟機,2026-08-06
2357,電腦及週邊設備,磁碟儲存系統,2026-08-06
2357,電腦及週邊設備,筆記型電腦,2026-08-06
2357,電腦及週邊設備,精簡型電腦,2026-08-06
2357,電腦及週邊設備,網路卡,2026-08-06
2357,電腦及週邊設備,輸出入模組/介面卡,2026-08-06
2357,電腦及週邊設備,隨身碟、記憶卡讀卡機,2026-08-06
2357,電腦及週邊設備,顯示卡,2026-08-06
2358,其他,其他,2026-08-04
2359,其他,其他電子產品及電子服務產業,2026-08-04
2360,LED照明產業,生產製程、檢測設備及原物料,2026-08-06
2360,其他,其他電子產品及電子服務產業,2026-08-06
2360,平面顯示器,生產製程及檢測設備,2026-08-06
2360,智慧電網,配電管理設施,2026-08-06
2360,智慧電網,高/低壓輸電設施,2026-08-06
2360,能源元件,電池模組,2026-08-06
2360,能源元件,電池芯,2026-08-06
2360,軟體服務,系統整合服務,2026-08-06
2360,電動車輛產業,大功率鋰電池芯/模組、電池管理系統、動力馬達等零組件,2026-08-06
2360,電腦及週邊設備,電源供應器,2026-08-06
2362,電腦及週邊設備,筆記型電腦,2026-08-06
2363,半導體,IC設計,2026-08-06
2364,電腦及週邊設備,其他電腦及週邊設備,2026-08-05
2364,電腦及週邊設備,工業電腦,2026-08-05
2364,電腦及週邊設備,筆記型電腦,2026-08-05
2364,電腦及週邊設備,精簡型電腦,2026-08-05
2365,電腦及週邊設備,其他電腦及週邊設備,2026-08-06
2367,印刷電路板,硬板、軟板、IC載板製造,2026-08-06
2368,印刷電路板,硬板、軟板、IC載板製造,2026-08-06
2369,半導體,IC封裝測試,2026-08-06
2371,LED照明產業,封裝/模組,2026-08-06
2371,LED照明產業,藍寶石晶圓/晶片,2026-08-06
2371,其他,其他電子產品及電子服務產業,2026-08-06
2371,半導體,晶圓製造,2026-08-06
2371,太陽能產業,太陽能發電設備/系統及系統工程,2026-08-06
2371,太陽能產業,矽晶圓/矽晶片,2026-08-06
2371,平面顯示器,塑膠框,2026-08-06
2371,平面顯示器,擴散膜、增亮膜、導光板,2026-08-06
2371,平面顯示器,監視器/顯示器,2026-08-06
2371,平面顯示器,筆記型電腦,2026-08-06
2371,平面顯示器,背光模組,2026-08-06
2371,平面顯示器,電視,2026-08-06
2371,平面顯示器,面板,2026-08-06
2371,平面顯示器,顯示器模組,2026-08-06
2371,建材營造,機電工程,2026-08-06
2371,建材營造,物業管理,2026-08-06
2371,智慧電網,低壓AMI,2026-08-06
2371,智慧電網,能源管理服務,2026-08-06
2371,智慧電網,高壓AMI,2026-08-06
2371,被動元件,電阻器,2026-08-06
2371,貿易百貨,製造商,2026-08-06
2371,貿易百貨,貿易商、代理商、經銷商,2026-08-06
2371,貿易百貨,零售通路,2026-08-06
2371,軟體服務,應用/系統軟體設計開發,2026-08-06
2371,軟體服務,系統整合服務,2026-08-06
2371,軟體服務,資料處理服務,2026-08-06
2371,軟體服務,通路經銷,2026-08-06
2371,通信網路,有線通訊設備(如電話機、傳真機),2026-08-06
2371,通信網路,網路設備(如數據機、網路卡、閘道器、路由器、網路電話),2026-08-06
2371,醫療器材,醫療器材代理,2026-08-06
2371,電動車輛產業,大功率鋰電池芯/模組、電池管理系統、動力馬達等零組件,2026-08-06
2371,電動車輛產業,鋰電池材料,2026-08-06
2371,電機機械,冷凍空調設備及零件,2026-08-06
2371,電機機械,機械設備之沖壓零組件,2026-08-06
2371,電機機械,機電系統工程,2026-08-06
2371,電機機械,鋼鑄鐵元件,2026-08-06
2371,電腦及週邊設備,伺服器,2026-08-06
2371,電腦及週邊設備,其他電腦及週邊設備,2026-08-06
2371,電腦及週邊設備,其他電腦及週邊設備之零組件,2026-08-06
2371,電腦及週邊設備,印表機、傳真機、掃瞄器、多功能事務機、投影機,2026-08-06
2371,電腦及週邊設備,安全監控系統,2026-08-06
2371,電腦及週邊設備,桌上型電腦,2026-08-06
2373,其他,其他電子產品及電子服務產業,2026-08-06
2374,電腦及週邊設備,光學鏡片、鏡頭,2026-08-03
2375,被動元件,電容器,2026-08-04
2376,電動車輛產業,大功率鋰電池芯/模組、電池管理系統、動力馬達等零組件,2026-08-06
2376,電腦及週邊設備,主機板,2026-08-06
2376,電腦及週邊設備,伺服器,2026-08-06
2376,電腦及週邊設備,其他電腦及週邊設備,2026-08-06
2376,電腦及週邊設備,工業電腦,2026-08-06
2376,電腦及週邊設備,散熱片、風扇馬達、散熱模組,2026-08-06
2376,電腦及週邊設備,桌上型電腦,2026-08-06
2376,電腦及週邊設備,機殼,2026-08-06
2376,電腦及週邊設備,筆記型電腦,2026-08-06
2376,電腦及週邊設備,精簡型電腦,2026-08-06
2376,電腦及週邊設備,電源供應器,2026-08-06
2376,電腦及週邊設備,顯示卡,2026-08-06
2376,電腦及週邊設備,顯示器模組,2026-08-06
2377,電腦及週邊設備,主機板,2026-08-06
2377,電腦及週邊設備,伺服器,2026-08-06
2377,電腦及週邊設備,其他電腦及週邊設備,2026-08-06
2377,電腦及週邊設備,工業電腦,2026-08-06
2377,電腦及週邊設備,桌上型電腦,2026-08-06
2377,電腦及週邊設備,筆記型電腦,2026-08-06
2377,電腦及週邊設備,輸出入模組/介面卡,2026-08-06
2377,電腦及週邊設備,顯示卡,2026-08-06
2379,半導體,網路通訊IC,2026-08-05
2380,電腦及週邊設備,印表機、傳真機、掃瞄器、多功能事務機、投影機,2026-08-06
2382,運動科技,穿戴式裝置,2026-08-04
2382,雲端運算,伺服器,2026-08-04
2382,雲端運算,儲存,2026-08-04
2382,雲端運算,網路,2026-08-04
2382,雲端運算,電腦設備,2026-08-04
2382,電腦及週邊設備,其他電腦及週邊設備之零組件,2026-08-04
2382,電腦及週邊設備,筆記型電腦,2026-08-04
2383,印刷電路板,銅箔基板,2026-08-06
2385,電腦及週邊設備,其他電腦及週邊設備之零組件,2026-08-06
2385,電腦及週邊設備,電源供應器,2026-08-06
2387,電腦及週邊設備,其他電腦及週邊設備之零組件,2026-08-05
2388,人工智慧,機器學習,2026-08-06
2388,人工智慧,電腦視覺,2026-08-06
2388,人工智慧,領域解決方案,2026-08-06
2388,電腦及週邊設備,中央處理器,2026-08-06
2388,電腦及週邊設備,主機板,2026-08-06
2388,電腦及週邊設備,晶片組,2026-08-06
2390,LED照明產業,燈具/應用,2026-08-04
2390,其他,其他電子產品及電子服務產業,2026-08-04
2390,大數據,儲存處理,2026-08-04
2390,大數據,分析工具,2026-08-04
2390,大數據,應用軟體,2026-08-04
2390,大數據,系統整合,2026-08-04
2390,大數據,資料庫,2026-08-04
2390,大數據,運算元件與設備,2026-08-04
2390,大數據,雲端平台,2026-08-04
2390,大數據,領域解決方案,2026-08-04
2390,大數據,顧問諮詢,2026-08-04
2390,雲端運算,IaaS,2026-08-04
2390,雲端運算,PaaS,2026-08-04
2390,雲端運算,SaaS,2026-08-04
2390,雲端運算,伺服器,2026-08-04
2390,雲端運算,儲存,2026-08-04
2390,雲端運算,冷卻設備,2026-08-04
2390,雲端運算,營運管理軟體,2026-08-04
2390,雲端運算,網路,2026-08-04
2390,雲端運算,虛擬化軟體,2026-08-04
2390,雲端運算,設備安裝服務,2026-08-04
2390,雲端運算,設備管理軟體,2026-08-04
2390,雲端運算,資安防護軟體,2026-08-04
2390,雲端運算,雲端作業系統,2026-08-04
2390,雲端運算,雲端應用服務,2026-08-04
2390,雲端運算,電力設備,2026-08-04
2390,雲端運算,電腦設備,2026-08-04
2392,平面顯示器,其他零組件,2026-08-06
2392,通信網路,線材,2026-08-06
2392,連接器,連接器設計、組裝及製造,2026-08-06
2392,運動科技,穿戴式裝置,2026-08-06
2392,電動車輛產業,大功率鋰電池芯/模組、電池管理系統、動力馬達等零組件,2026-08-06
2392,電腦及週邊設備,其他電腦及週邊設備之零組件,2026-08-06
2392,電腦及週邊設備,連接線,2026-08-06
2392,體驗科技,ODM/OEM,2026-08-06
2393,LED照明產業,封裝/模組,2026-08-06
2393,LED照明產業,燈具/應用,2026-08-06
2393,平面顯示器,背光源(發光二極體、冷陰極管),2026-08-06
2393,平面顯示器,顯示器模組,2026-08-06
2395,智慧電網,系統整合服務,2026-08-06
2395,運動科技,軟體開發,2026-08-06
2395,雲端運算,IaaS,2026-08-06
2395,雲端運算,PaaS,2026-08-06
2395,雲端運算,SaaS,2026-08-06
2395,雲端運算,雲端應用服務,2026-08-06
2395,電腦及週邊設備,工業電腦,2026-08-06
2397,資通訊安全,網路基礎設施,2026-08-04
2397,通信網路,網路設備(如數據機、網路卡、閘道器、路由器、網路電話),2026-08-04
2397,電機機械,手工具機,2026-08-04
2397,電機機械,機電系統工程,2026-08-04
2397,電腦及週邊設備,其他電腦及週邊設備,2026-08-04
2397,電腦及週邊設備,工業電腦,2026-08-04
2399,區塊鏈,元件裝置,2026-07-29
2399,電腦及週邊設備,主機板,2026-07-29
2401,半導體,IP設計/IC設計代工服務,2026-08-06
2401,半導體,光儲存控制IC,2026-08-06
2401,半導體,影像感測IC,2026-08-06
2401,半導體,消費性IC,2026-08-06
2401,半導體,磁碟儲存控制器IC,2026-08-06
2401,半導體,輸出入介面IC,2026-08-06
2401,電動車輛產業,大功率鋰電池芯/模組、電池管理系統、動力馬達等零組件,2026-08-06
2402,印刷電路板,硬板、軟板、IC載板製造,2026-08-06
2404,其他,其他電子產品及電子服務產業,2026-08-06
2405,電腦及週邊設備,其他電腦及週邊設備,2026-08-03
2405,電腦及週邊設備,工業電腦,2026-08-03
2405,電腦及週邊設備,桌上型電腦,2026-08-03
2406,太陽能產業,太陽能發電設備/系統及系統工程,2026-08-04
2406,太陽能產業,太陽能電廠,2026-08-04
2408,半導體,DRAM製造,2026-08-06
2408,半導體,晶圓製造,2026-08-06
2408,半導體,記憶體IC,2026-08-06
2408,通信網路,記憶體,2026-08-06
2409,太陽能產業,矽晶圓/矽晶片,2026-08-06
2409,平面顯示器,面板,2026-08-06
2412,智慧電網,系統整合服務,2026-08-06
2412,智慧電網,能源管理服務,2026-08-06
2412,通信網路,電信服務業,2026-08-06
2413,被動元件,電容器,2026-08-03
2413,通信網路,光通訊設備(如光纖電纜、光傳輸設備),2026-08-03
2413,電腦及週邊設備,電源供應器,2026-08-03
2414,其他,其他電子產品及電子服務產業,2026-08-04
2415,其他,其他電子產品及電子服務產業,2026-08-06
2415,鋼鐵,金屬製品,2026-08-06
2417,電腦及週邊設備,其他電腦及週邊設備,2026-08-06
2417,電腦及週邊設備,其他電腦及週邊設備之零組件,2026-08-06
2417,電腦及週邊設備,多功能視訊卡,2026-08-06
2417,電腦及週邊設備,安全監控系統,2026-08-06
2417,電腦及週邊設備,顯示卡,2026-08-06
2419,通信網路,網路設備(如數據機、網路卡、閘道器、路由器、網路電話),2026-08-06
2420,電腦及週邊設備,其他電腦及週邊設備,2026-08-06
2420,電腦及週邊設備,其他電腦及週邊設備之零組件,2026-08-06
2420,電腦及週邊設備,電源供應器,2026-08-06
2421,雲端運算,冷卻設備,2026-08-03
2421,電動車輛產業,大功率鋰電池芯/模組、電池管理系統、動力馬達等零組件,2026-08-03
2421,電機機械,車用機械傳動設備及零配件,2026-08-03
2421,電腦及週邊設備,散熱片、風扇馬達、散熱模組,2026-08-03
2421,體驗科技,散熱元件/模組,2026-08-03
2423,其他,其他電子產品及電子服務產業,2026-08-06
2424,建材營造,建設業,2026-08-04
2424,通信網路,無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒),2026-08-04
2424,電腦及週邊設備,安全監控系統,2026-08-04
2425,電腦及週邊設備,主機板,2026-08-06
2425,電腦及週邊設備,伺服器,2026-08-06
2425,電腦及週邊設備,其他電腦及週邊設備,2026-08-06
2425,電腦及週邊設備,顯示卡,2026-08-06
2426,LED照明產業,燈具/應用,2026-08-06
2426,LED照明產業,生產製程、檢測設備及原物料,2026-08-06
2426,電腦及週邊設備,精簡型電腦,2026-08-06
2427,觸控面板,自動售票機,2026-08-01
2427,觸控面板,金融提款機(ATM),2026-08-01
2427,軟體服務,應用/系統軟體設計開發,2026-08-01
2427,軟體服務,系統整合服務,2026-08-01
2427,軟體服務,資料處理服務,2026-08-01
2427,軟體服務,通路經銷,2026-08-01
2428,被動元件,電阻器,2026-08-06
2429,平面顯示器,其他零組件,2026-08-01
2429,觸控面板,觸控面板,2026-08-01
2430,貿易百貨,零售通路,2026-08-06
2430,電腦及週邊設備,伺服器,2026-08-06
2430,電腦及週邊設備,其他電腦及週邊設備,2026-08-06
2430,電腦及週邊設備,印表機、傳真機、掃瞄器、多功能事務機、投影機,2026-08-06
2430,電腦及週邊設備,桌上型電腦,2026-08-06
2430,電腦及週邊設備,筆記型電腦,2026-08-06
2430,電腦及週邊設備,精簡型電腦,2026-08-06
2431,電腦及週邊設備,電源供應器,2026-08-06
2433,其他,其他電子產品及電子服務產業,2026-08-06
2434,半導體,其他IC/二極體製造,2026-08-05
2434,半導體,晶圓製造,2026-08-05
2434,太陽能產業,矽晶圓/矽晶片,2026-08-05
2436,半導體,微控制器IC,2026-08-06
2436,半導體,消費性IC,2026-08-06
2436,半導體,電源管理IC,2026-08-06
2438,LED照明產業,燈具/應用,2026-08-04
2438,半導體,光罩,2026-08-04
2439,能源元件,電池模組,2026-08-06
2439,通信網路,無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒),2026-08-06
2439,電腦及週邊設備,其他電腦及週邊設備之零組件,2026-08-06
2440,電腦及週邊設備,連接線,2026-08-06
2441,半導體,IC封裝測試,2026-08-06
2442,建材營造,建設業,2026-07-25
2444,電腦及週邊設備,其他電腦及週邊設備之零組件,2026-08-04
2449,半導體,IC封裝測試,2026-08-04
2450,通信網路,無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒),2026-08-06
2451,半導體,IC模組,2026-08-06
2451,電腦及週邊設備,記憶體,2026-08-06
2451,電腦及週邊設備,隨身碟、記憶卡讀卡機,2026-08-06
2453,區塊鏈,BaaS,2026-08-06
2453,區塊鏈,交易平台,2026-08-06
2453,區塊鏈,創投,2026-08-06
2453,區塊鏈,商業應用,2026-08-06
2453,區塊鏈,媒體推廣,2026-08-06
2453,區塊鏈,底層平台,2026-08-06
2453,區塊鏈,監控管理,2026-08-06
2453,區塊鏈,資安審計,2026-08-06
2453,區塊鏈,錢包/資產管理,2026-08-06
2453,區塊鏈,開發工具,2026-08-06
2453,區塊鏈,領域方案,2026-08-06
2453,大數據,儲存處理,2026-08-06
2453,大數據,分析工具,2026-08-06
2453,大數據,應用軟體,2026-08-06
2453,大數據,系統整合,2026-08-06
2453,大數據,資料庫,2026-08-06
2453,大數據,領域解決方案,2026-08-06
2453,大數據,顧問諮詢,2026-08-06
2453,太空衛星科技,導航定位,2026-08-06
2453,太空衛星科技,影像遙測,2026-08-06
2453,太空衛星科技,通訊,2026-08-06
2453,資通訊安全,資安顧問服務,2026-08-06
2453,軟體服務,應用/系統軟體設計開發,2026-08-06
2453,軟體服務,系統整合服務,2026-08-06
2453,軟體服務,資料處理服務,2026-08-06
2453,軟體服務,通路經銷,2026-08-06
2453,金融科技,保險,2026-08-06
2453,金融科技,加密資產,2026-08-06
2453,金融科技,支付,2026-08-06
2453,金融科技,數位身分,2026-08-06
2453,金融科技,數位銀行,2026-08-06
2453,金融科技,數據分析,2026-08-06
2453,金融科技,理財投資,2026-08-06
2453,金融科技,監理法遵,2026-08-06
2453,金融科技,資料聚合,2026-08-06
2453,雲端運算,設備安裝服務,2026-08-06
2454,半導體,光儲存控制IC,2026-08-04
2454,半導體,平面顯示器控制IC,2026-08-04
2454,半導體,消費性IC,2026-08-04
2454,半導體,網路通訊IC,2026-08-04
2454,半導體,電源管理IC,2026-08-04
2455,半導體,晶圓製造,2026-08-06
2457,電動車輛產業,大功率鋰電池芯/模組、電池管理系統、動力馬達等零組件,2026-08-01
2457,電腦及週邊設備,電源供應器,2026-08-01
2458,半導體,微控制器IC,2026-08-06
2458,半導體,消費性IC,2026-08-06
2458,觸控面板,控制IC,2026-08-06
2458,電腦及週邊設備,其他電腦及週邊設備之零組件,2026-08-06
2459,LED照明產業,生產製程、檢測設備及原物料,2026-07-17
2459,其他,其他電子產品及電子服務產業,2026-07-17
2459,其他,特殊照明業,2026-07-17
2459,其他,農業科技業,2026-07-17
2459,半導體,IC通路,2026-07-17
2459,半導體,基板,2026-07-17
2459,平面顯示器,面板,2026-07-17
2459,平面顯示器,驅動IC,2026-07-17
2459,智慧電網,配電管理設施,2026-07-17
2459,智慧電網,高/低壓輸電設施,2026-07-17
2459,汽車,其他,2026-07-17
2459,汽車,車燈,2026-07-17
2459,能源元件,電池模組,2026-07-17
2459,被動元件,濾波器、振盪器,2026-07-17
2459,被動元件,電感器材料(如鐵氧體、導電漿墨),2026-07-17
2459,觸控面板,控制IC,2026-07-17
2459,觸控面板,觸控面板,2026-07-17
2459,通信網路,主/被動元件,2026-07-17
2459,通信網路,其他零組件,2026-07-17
2459,通信網路,塑膠/金屬機殼,2026-07-17
2459,通信網路,網路IC,2026-07-17
2459,通信網路,線材,2026-07-17
2459,連接器,連接器設計、組裝及製造,2026-07-17
2459,運動科技,感測裝置,2026-07-17
2459,運動科技,裝置/器材零組件,2026-07-17
2459,運動科技,裝置/器材顯示器,2026-07-17
2459,醫療器材,塑化材料,2026-07-17
2459,雲端運算,電力設備,2026-07-17
2459,電動車輛產業,大功率鋰電池芯/模組、電池管理系統、動力馬達等零組件,2026-07-17
2459,電機機械,冷凍空調設備及零件,2026-07-17
2459,電機機械,機械設備之沖壓零組件,2026-07-17
2459,電機機械,輸送機械及零配件,2026-07-17
2459,電機機械,電控元件,2026-07-17
2459,電腦及週邊設備,光學鏡片、鏡頭,2026-07-17
2459,電腦及週邊設備,其他電腦及週邊設備之零組件,2026-07-17
2459,電腦及週邊設備,散熱片、風扇馬達、散熱模組,2026-07-17
2459,電腦及週邊設備,連接線,2026-07-17
2459,電腦及週邊設備,金屬、塑膠模具,2026-07-17
2459,體驗科技,光學元件/模組,2026-07-17
2459,體驗科技,微型顯示器/光機引擎(Light Engine),2026-07-17
2460,連接器,連接器設計、組裝及製造,2026-08-06
2461,其他,其他,2026-08-06
2462,連接器,連接器設計、組裝及製造,2026-08-07
2464,電機機械,機電系統工程,2026-08-06
2464,電機機械,輸送機械及零配件,2026-08-06
2464,電腦及週邊設備,其他電腦及週邊設備,2026-08-06
2465,休閒娛樂,營運發行,2026-08-06
2465,醫療器材,生物檢測,2026-08-06
2465,電腦及週邊設備,精簡型電腦,2026-08-06
2465,電腦及週邊設備,顯示卡,2026-08-06
2466,其他,其他,2026-08-06
2466,其他,環保潔能服務產業,2026-08-06
2466,通信網路,主/被動元件,2026-08-06
2467,印刷電路板,生產製程及檢測設備,2026-08-06
2468,軟體服務,應用/系統軟體設計開發,2026-08-07
2468,軟體服務,系統整合服務,2026-08-07
2468,軟體服務,資料處理服務,2026-08-07
2468,軟體服務,通路經銷,2026-08-07
2471,大數據,系統整合,2026-08-06
2471,大數據,資料庫,2026-08-06
2471,資通訊安全,端點安全防護,2026-08-06
2471,資通訊安全,資料安全,2026-08-06
2471,軟體服務,應用/系統軟體設計開發,2026-08-06
2471,軟體服務,系統整合服務,2026-08-06
2471,金融科技,監理法遵,2026-08-06
2472,被動元件,電容器,2026-08-06
2474,電腦及週邊設備,機殼,2026-08-06
2476,平面顯示器,其他零組件,2026-08-07
2476,通信網路,主/被動元件,2026-08-07
2476,通信網路,塑膠/金屬機殼,2026-08-07
2476,連接器,塑膠材料,2026-08-07
2476,連接器,金屬材料,2026-08-07
2476,連接器,電鍍材料,2026-08-07
2476,醫療器材,塑化材料,2026-08-07
2477,其他,其他電子產品及電子服務產業,2026-08-06
2478,平面顯示器,其他零組件,2026-08-06
2478,被動元件,電阻器,2026-08-06
2478,通信網路,主/被動元件,2026-08-06
2478,電腦及週邊設備,其他電腦及週邊設備之零組件,2026-08-06
2480,人工智慧,資料處理,2026-08-06
2480,人工智慧,運算設備,2026-08-06
2480,區塊鏈,交易平台,2026-08-06
2480,區塊鏈,商業應用,2026-08-06
2480,大數據,儲存處理,2026-08-06
2480,大數據,分析工具,2026-08-06
2480,大數據,應用軟體,2026-08-06
2480,大數據,系統整合,2026-08-06
2480,大數據,資料庫,2026-08-06
2480,大數據,運算元件與設備,2026-08-06
2480,大數據,雲端平台,2026-08-06
2480,大數據,顧問諮詢,2026-08-06
2480,資通訊安全,安全營運與事件回應,2026-08-06
2480,資通訊安全,物聯網安全,2026-08-06
2480,資通訊安全,端點安全防護,2026-08-06
2480,資通訊安全,網路基礎設施,2026-08-06
2480,資通訊安全,網路安全防護,2026-08-06
2480,資通訊安全,網頁內容安全,2026-08-06
2480,資通訊安全,行動安全,2026-08-06
2480,資通訊安全,資安治理,2026-08-06
2480,資通訊安全,資安防護能力分析與鑑識服務,2026-08-06
2480,資通訊安全,資安顧問服務,2026-08-06
2480,資通訊安全,資料安全,2026-08-06
2480,資通訊安全,身分認證與訪問管理,2026-08-06
2480,資通訊安全,雲端安全,2026-08-06
2480,軟體服務,應用/系統軟體設計開發,2026-08-06
2480,軟體服務,系統整合服務,2026-08-06
2480,金融科技,數位身分,2026-08-06
2480,金融科技,數據分析,2026-08-06
2480,金融科技,資料聚合,2026-08-06
2480,雲端運算,IaaS,2026-08-06
2480,雲端運算,PaaS,2026-08-06
2480,雲端運算,SaaS,2026-08-06
2480,雲端運算,伺服器,2026-08-06
2480,雲端運算,儲存,2026-08-06
2480,雲端運算,營運管理軟體,2026-08-06
2480,雲端運算,網路,2026-08-06
2480,雲端運算,虛擬化軟體,2026-08-06
2480,雲端運算,設備安裝服務,2026-08-06
2480,雲端運算,設備管理軟體,2026-08-06
2480,雲端運算,資安防護軟體,2026-08-06
2480,雲端運算,雲端作業系統,2026-08-06
2480,雲端運算,雲端應用服務,2026-08-06
2480,雲端運算,電腦設備,2026-08-06
2481,半導體,其他IC/二極體製造,2026-08-06
2482,其他,其他電子產品及電子服務產業,2026-08-07
2483,LED照明產業,燈具/應用,2026-08-06
2483,半導體,導線架,2026-08-06
2483,平面顯示器,其他零組件,2026-08-06
2483,通信網路,光通訊設備(如光纖電纜、光傳輸設備),2026-08-06
2483,通信網路,有線通訊設備(如電話機、傳真機),2026-08-06
2483,通信網路,無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒),2026-08-06
2483,通信網路,網路設備(如數據機、網路卡、閘道器、路由器、網路電話),2026-08-06
2483,連接器,連接器設計、組裝及製造,2026-08-06
2483,醫療器材,體溫計、血壓計,2026-08-06
2483,電動車輛產業,大功率鋰電池芯/模組、電池管理系統、動力馬達等零組件,2026-08-06
2483,電機機械,鋼鑄鐵元件,2026-08-06
2483,電機機械,電控元件,2026-08-06
2483,電腦及週邊設備,主機板,2026-08-06
2483,電腦及週邊設備,光學鏡片、鏡頭,2026-08-06
2483,電腦及週邊設備,其他電腦及週邊設備,2026-08-06
2483,電腦及週邊設備,其他電腦及週邊設備之零組件,2026-08-06
2483,電腦及週邊設備,印表機、傳真機、掃瞄器、多功能事務機、投影機,2026-08-06
2483,電腦及週邊設備,安全監控系統,2026-08-06
2483,電腦及週邊設備,工業電腦,2026-08-06
2483,電腦及週邊設備,筆記型電腦,2026-08-06
2483,電腦及週邊設備,精簡型電腦,2026-08-06
